Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events
2015-4-20, 67, 73, 12, Rain-Thunderstorm, 
2015-4-21, 59, 53, 8, Rain, 
2015-4-22, 60, 67, 8, , 
2015-4-23, 61, 59, 8, , 
2015-4-24, 60, 49, 3, , 
2015-4-25, 68, 78, 7, Rain, 
2015-4-26, 69, 67, 13, Rain, 
2015-4-27, 60, 59, 6, , 
2015-4-28, 62, 54, 6, Rain, 
2015-4-29, 57, 84, 2, Rain, 
2015-4-30, 61, 68, 9, , 
2015-5-1, 59, 60, 9, , 
2015-5-2, 61, 62, 2, , 
2015-5-3, 64, 67, 3, , 
2015-5-4, 67, 63, 2, , 
2015-5-5, 62, 79, 1, , 
