Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events
2015-4-6,5,7,1,1
2015-4-7,5,5,2,0
2015-4-8,6,8,2,1
2015-4-9,5,6,1,0
2015-4-10,6,3,2,0
2015-4-11,5,7,1,1
2015-4-12,5,7,1,0
2015-4-13,6,1,3,0
2015-4-14,5,5,4,1
2015-4-15,5,6,3,0
2015-4-16,5,6,1,0
2015-4-17,6,4,2,0
2015-4-18,6,3,3,0
2015-4-19,6,2,1,0
2015-4-20,6,3,1,0
2015-4-21,7,3,1,0
2015-4-22,6,5,2,0
2015-4-23,6,2,1,0
2015-4-24,6,8,2,1
2015-4-25,5,5,2,0
2015-4-26,5,5,3,0
2015-4-27,6,4,1,0
2015-4-28,7,2,2,0
2015-4-29,7,4,3,0
2015-4-30,6,3,2,0
2015-5-1,7,2,1,0
2015-5-2,7,1,1,0
2015-5-3,7,3,1,0
2015-5-4,7,2,2,1
2015-5-5,6,4,2,0
